iter	RMSE
1665	8.638286117
1666	8.638175058
1667	8.638103263
1668	8.63802017
1669	8.637941187
1670	8.637856413
1671	8.637739876
1672	8.637654333
1673	8.63757355
1674	8.637458123
1675	8.637346039
1676	8.637220984
1677	8.637130193
1678	8.637039034
1679	8.636927077
1680	8.636809353
1681	8.636737727
1682	8.636612971
1683	8.636525842
1684	8.636388837
1685	8.636297895
1686	8.636214684
1687	8.636134781
1688	8.636058305
1689	8.635964923
1690	8.635890805
1691	8.635768148
1692	8.635671042
1693	8.635584422
1694	8.635516416
1695	8.635391605
1696	8.635297571
1697	8.63520011
1698	8.635078989
1699	8.634994597
1700	8.634885171
1701	8.634780265
1702	8.634676541
1703	8.634536883
1704	8.634445673
1705	8.634326375
1706	8.634241358
1707	8.63413051
1708	8.634030616
1709	8.633938805
1710	8.633860878
1711	8.633751842
1712	8.633654288
1713	8.633556721
1714	8.633455694
1715	8.63332932
1716	8.633205674
1717	8.633101894
1718	8.632952054
1719	8.632816255
1720	8.63273162
1721	8.632611458
1722	8.63250007
1723	8.632402613
1724	8.632300351
1725	8.632208309
1726	8.632116665
1727	8.632040825
1728	8.631951363
1729	8.631876148
1730	8.631729449
1731	8.631624402
1732	8.631504073
1733	8.631387093
1734	8.631270642
1735	8.63116132
1736	8.63107109
1737	8.6309635
1738	8.630880825
1739	8.630806865
1740	8.63071237
1741	8.630593779
1742	8.630481198
1743	8.630361102
1744	8.630255639
1745	8.630156053
1746	8.630046533
1747	8.629946984
1748	8.629854173
1749	8.629751736
1750	8.629634099
1751	8.629563128
1752	8.629484591
1753	8.629380925
1754	8.629290656
1755	8.629192864
1756	8.629089806
1757	8.62901414
1758	8.628922296
1759	8.628801657
1760	8.628700096
1761	8.628596482
1762	8.628502411
1763	8.628401284
1764	8.628329759
1765	8.628247358
1766	8.628134911
1767	8.628023011
1768	8.627915182
1769	8.62782411
1770	8.627740002
1771	8.627622876
1772	8.627536873
1773	8.62744234
1774	8.627342871
1775	8.627263675
1776	8.62717514
1777	8.627092031
1778	8.626990675
1779	8.626886838
1780	8.62677512
1781	8.626672197
1782	8.62654816
1783	8.626475256
1784	8.626381947
1785	8.626274539
1786	8.626178482
1787	8.626086146
1788	8.626001204
1789	8.625886095
1790	8.625801371
1791	8.625776307
1792	8.62569683
1793	8.625609745
1794	8.625523051
1795	8.625444634
1796	8.62535991
1797	8.625275036
1798	8.625162364
1799	8.625064035
1800	8.624969482
1801	8.62489249
1802	8.62479453
1803	8.624680741
1804	8.624593493
1805	8.624501521
1806	8.624419422
1807	8.624279683
1808	8.624184682
1809	8.624087935
1810	8.623948824
1811	8.623875828
1812	8.623786806
1813	8.623696303
1814	8.623591278
1815	8.623508783
1816	8.623394728
1817	8.623290886
1818	8.623190905
1819	8.623071336
1820	8.622973268
1821	8.622906232
1822	8.622790973
1823	8.62266946
1824	8.622558863
1825	8.622469596
1826	8.622352673
1827	8.62226549
1828	8.622192853
1829	8.622061646
1830	8.621962838
1831	8.621879948
1832	8.621797556
1833	8.621688943
1834	8.621577898
1835	8.621471054
1836	8.621351949
1837	8.621244718
1838	8.621131854
1839	8.621044426
1840	8.620911999
1841	8.620816779
1842	8.620765746
1843	8.620668892
1844	8.620522811
1845	8.62042698
1846	8.620335858
1847	8.620229473
1848	8.620107307
1849	8.619993194
1850	8.619921209
1851	8.619841053
1852	8.619728098
1853	8.619637662
1854	8.61953677
1855	8.619445078
1856	8.619338548
1857	8.619217542
1858	8.619144077
1859	8.619058441
1860	8.618934332
1861	8.618823812
1862	8.618696435
1863	8.618601679
1864	8.618499569
1865	8.618374381
1866	8.618280711
1867	8.618173467
1868	8.618077418
1869	8.617962676
1870	8.617869807
1871	8.617800889
1872	8.617706614
1873	8.617604309
1874	8.617517676
1875	8.617391489
1876	8.617314378
1877	8.617228139
1878	8.617131341
1879	8.617047265
1880	8.6169386
1881	8.616862358
1882	8.616735671
1883	8.616643606
1884	8.616493422
1885	8.616423341
1886	8.616333152
1887	8.61622617
1888	8.616117229
1889	8.616033701
1890	8.615930759
1891	8.615841968
1892	8.615733073
1893	8.615651863
1894	8.615564004
1895	8.615463774
1896	8.615385666
1897	8.615306711
1898	8.615184963
1899	8.615074568
1900	8.614946404
1901	8.614845924
1902	8.614732522
1903	8.614605051
1904	8.614495612
1905	8.614393037
1906	8.614292016
1907	8.614172358
1908	8.614092465
1909	8.613961941
1910	8.613866758
1911	8.613745255
1912	8.613676492
1913	8.613602117
1914	8.61353183
1915	8.61341283
1916	8.613305616
1917	8.613216097
1918	8.613123835
1919	8.613023437
1920	8.612949249
1921	8.612851744
1922	8.61273783
1923	8.61264979
1924	8.612544583
1925	8.612434506
1926	8.612367349
1927	8.612236297
1928	8.61211769
1929	8.612033483
1930	8.61192492
1931	8.611795247
1932	8.61170118
1933	8.611577109
1934	8.61149842
1935	8.611424581
1936	8.611341416
1937	8.611235712
1938	8.611077196
1939	8.610993879
1940	8.610884376
1941	8.610796587
1942	8.610698208
1943	8.610607299
1944	8.610505291
1945	8.610413521
1946	8.610326271
1947	8.610206789
1948	8.610081214
1949	8.609950876
1950	8.60983852
1951	8.609746112
1952	8.609681126
1953	8.609575329
1954	8.609495159
1955	8.609395357
1956	8.609285915
1957	8.609157483
1958	8.60905622
1959	8.608962142
1960	8.608833545
1961	8.608712879
1962	8.608624971
1963	8.60850902
1964	8.608424515
1965	8.608335433
1966	8.608269558
1967	8.608147505
1968	8.608015743
1969	8.60793074
1970	8.607839061
1971	8.607750672
1972	8.607653844
1973	8.607536153
1974	8.60746192
1975	8.607318311
1976	8.607202421
1977	8.607104003
1978	8.607004862
1979	8.606888053
1980	8.606797009
1981	8.606709643
1982	8.60662092
1983	8.606551055
1984	8.606458624
1985	8.606379999
1986	8.606312697
1987	8.60622155
1988	8.606110398
1989	8.606051024
1990	8.605980024
1991	8.605873323
1992	8.605777504
1993	8.605654996
1994	8.605550434
1995	8.605456326
1996	8.605361658
1997	8.605265801
1998	8.605203743
1999	8.6051028
2000	8.605013371
2001	8.604938376
2002	8.6048359
2003	8.604740256
2004	8.604661995
2005	8.604577179
2006	8.604509941
2007	8.604384157
2008	8.604262631
2009	8.604164257
2010	8.604061111
2011	8.60397032
2012	8.603875593
2013	8.603786454
2014	8.603665795
2015	8.603577061
2016	8.603489232
2017	8.603408231
2018	8.603331053
2019	8.603260594
2020	8.60319847
2021	8.603092558
2022	8.603004611
2023	8.602887051
2024	8.602747055
2025	8.60265342
2026	8.602550496
2027	8.602447636
2028	8.602314879
2029	8.602251211
2030	8.602156957
2031	8.602078648
2032	8.601984796
2033	8.60189242
2034	8.601808577
2035	8.601732413
2036	8.601634959
2037	8.601514488
2038	8.601410924
2039	8.601304262
2040	8.601198276
2041	8.601112816
2042	8.60102172
2043	8.600948335
2044	8.600844463
2045	8.60075595
2046	8.600688804
2047	8.6005528
2048	8.600443187
2049	8.600357444
2050	8.600273595
2051	8.600154253
2052	8.600075064
2053	8.599988168
2054	8.599879653
2055	8.599744559
2056	8.599643098
2057	8.599551888
2058	8.599466029
2059	8.599373066
2060	8.599287696
2061	8.599182099
2062	8.599085634
2063	8.598954707
2064	8.59886489
2065	8.598779327
2066	8.598669926
2067	8.598560798
2068	8.598465083
2069	8.598361512
2070	8.598261731
2071	8.598157757
2072	8.59805664
2073	8.597968069
2074	8.597891453
2075	8.59778115
2076	8.597673871
2077	8.597540037
2078	8.59744475
2079	8.597349507
2080	8.59724561
2081	8.597185357
2082	8.597108542
2083	8.597039234
2084	8.596924897
2085	8.596785958
2086	8.59668053
2087	8.596580949
2088	8.596492483
2089	8.596398391
2090	8.596345605
2091	8.596274325
2092	8.5961961
2093	8.596117446
2094	8.596002478
2095	8.595893673
2096	8.595810132
2097	8.595740065
2098	8.595626211
2099	8.595506621
2100	8.595440127
2101	8.595343254
2102	8.595282047
2103	8.595168417
2104	8.595076637
2105	8.594971932
2106	8.594845921
2107	8.594760009
2108	8.594669435
2109	8.594578125
2110	8.594499502
2111	8.594385191
2112	8.594294573
2113	8.594202817
2114	8.59409485
2115	8.593997309
2116	8.59390025
2117	8.593817633
2118	8.593699551
2119	8.593617559
2120	8.593550787
2121	8.593453927
2122	8.59334416
2123	8.593211143
2124	8.593114429
2125	8.59299816
2126	8.592911655
2127	8.592826107
2128	8.592742712
2129	8.592609284
2130	8.592514383
2131	8.592443655
2132	8.592355233
2133	8.592268628
2134	8.592168336
2135	8.59209995
2136	8.592012352
2137	8.591947997
2138	8.591853614
2139	8.591744036
2140	8.591628113
2141	8.591542489
2142	8.591446009
2143	8.591379036
2144	8.59129974
2145	8.591152861
2146	8.591077495
2147	8.591014424
2148	8.590923002
2149	8.59083755
2150	8.590759953
2151	8.590645702
2152	8.590515628
2153	8.590404731
2154	8.590328807
2155	8.590203887
2156	8.590089776
2157	8.590001477
2158	8.589877595
2159	8.589754627
2160	8.589652003
2161	8.589569775
2162	8.589451646
2163	8.58936285
2164	8.589294087
2165	8.589180021
2166	8.589088229
2167	8.588976776
2168	8.588868875
2169	8.588767582
2170	8.588672458
2171	8.588614905
2172	8.588534643
2173	8.588441639
2174	8.58831595
2175	8.588238956
2176	8.588143778
2177	8.588051127
2178	8.5879678
2179	8.587913765
2180	8.587834147
2181	8.587758327
2182	8.587669794
2183	8.587592235
2184	8.587511754
2185	8.587432399
2186	8.587354872
2187	8.587280515
2188	8.587172534
2189	8.587095814
2190	8.587016487
2191	8.586920271
2192	8.586814924
2193	8.586727001
2194	8.586642505
2195	8.586570245
2196	8.586456706
2197	8.586392006
2198	8.586284552
2199	8.586199791
2200	8.586121688
2201	8.586042839
2202	8.58592637
2203	8.58583253
2204	8.585727949
2205	8.585624243
2206	8.585525546
2207	8.585427853
2208	8.585345391
2209	8.585272085
2210	8.585167098
2211	8.585084278
2212	8.584960096
2213	8.584862657
2214	8.584743718
2215	8.584643667
2216	8.584550066
2217	8.584472829
2218	8.58438305
2219	8.584294361
2220	8.584195035
2221	8.584087556
2222	8.583983275
2223	8.583889752
2224	8.583806875
2225	8.583705226
2226	8.5836146
2227	8.583526722
2228	8.583418682
2229	8.583305506
2230	8.583233454
2231	8.583124018
2232	8.582996073
2233	8.582885032
2234	8.582787492
2235	8.582671844
2236	8.582578518
2237	8.582470496
2238	8.58238132
2239	8.582304799
2240	8.582224991
2241	8.582142982
2242	8.582029233
2243	8.581944948
2244	8.581866639
2245	8.581757704
2246	8.581666112
2247	8.581570105
2248	8.581491449
2249	8.581406923
2250	8.581315437
2251	8.58125121
2252	8.581162489
2253	8.581091784
2254	8.580966903
2255	8.580847975
2256	8.580782763
2257	8.580686588
2258	8.580574321
2259	8.580449793
2260	8.580357696
2261	8.580264745
2262	8.580159754
2263	8.580066286
2264	8.579981232
2265	8.579868716
2266	8.57977275
2267	8.579639276
2268	8.579545951
2269	8.579433425
2270	8.579320389
2271	8.579202679
2272	8.579100947
2273	8.579017822
2274	8.578920975
2275	8.578861031
2276	8.578773348
2277	8.578665884
2278	8.578575641
2279	8.578459125
2280	8.578360803
2281	8.578253471
2282	8.578152369
2283	8.578050011
2284	8.577943273
2285	8.577861412
2286	8.577789449
2287	8.577643811
2288	8.577551955
2289	8.577456708
2290	8.577352651
2291	8.57724516
2292	8.577171956
2293	8.5770951
2294	8.577016859
2295	8.576918142
2296	8.576849122
2297	8.57673895
2298	8.576649195
2299	8.576586187
2300	8.576481999
2301	8.576397301
2302	8.57630555
2303	8.576209515
2304	8.576127668
2305	8.576043191
2306	8.575963276
2307	8.575861203
2308	8.575757552
2309	8.575671864
2310	8.575558765
2311	8.575453808
2312	8.575375834
2313	8.575249725
2314	8.575148818
2315	8.575034905
2316	8.5749423
2317	8.574833866
2318	8.574703042
2319	8.574623772
2320	8.574503588
2321	8.574411184
2322	8.574345899
2323	8.574251971
2324	8.57419055
2325	8.574060026
2326	8.573934046
2327	8.573861045
2328	8.573761873
2329	8.573667981
2330	8.573591311
2331	8.573495173
2332	8.573411124
2333	8.573288473
2334	8.573212987
2335	8.573118807
2336	8.573023321
2337	8.572961728
2338	8.572859742
2339	8.57272012
2340	8.572621531
2341	8.572499392
2342	8.57241319
2343	8.572330659
2344	8.572217556
2345	8.572121835
2346	8.572040343
2347	8.571936546
2348	8.571855641
2349	8.571760442
2350	8.571660894
2351	8.571580438
2352	8.571474007
2353	8.571394309
2354	8.571290938
2355	8.571188733
2356	8.57107393
2357	8.570969714
2358	8.570884324
2359	8.570793992
2360	8.57067903
2361	8.570572566
2362	8.570486085
2363	8.570359656
2364	8.570270435
2365	8.570176066
2366	8.570104925
2367	8.569990896
2368	8.569886137
2369	8.569814749
2370	8.569728301
2371	8.569645706
2372	8.569567544
2373	8.569475461
2374	8.569372733
2375	8.569274844
2376	8.569192879
2377	8.569084208
2378	8.569005629
2379	8.568940187
2380	8.568871333
2381	8.568796079
2382	8.56870625
2383	8.568616765
2384	8.5685011
2385	8.568426089
2386	8.568336057
2387	8.568215655
2388	8.568126953
2389	8.567995918
2390	8.567911771
2391	8.567809444
2392	8.567711012
2393	8.567589282
2394	8.567458298
2395	8.567372797
2396	8.567288222
2397	8.567231656
2398	8.567119666
2399	8.566998611
2400	8.566892591
2401	8.566771456
2402	8.56664607
2403	8.566552224
2404	8.566435233
2405	8.566337051
2406	8.566234668
2407	8.56614929
2408	8.56605676
2409	8.565950376
2410	8.565835531
2411	8.565755908
2412	8.565692124
2413	8.565587266
2414	8.565479854
2415	8.565401217
2416	8.565322658
2417	8.565197471
2418	8.565132557
2419	8.565026982
2420	8.564949535
2421	8.564841496
2422	8.564771917
2423	8.564655646
2424	8.564530648
2425	8.564432441
2426	8.564345346
2427	8.564234772
2428	8.564160145
2429	8.564083642
2430	8.563978189
2431	8.5638518
2432	8.563739938
2433	8.563619565
2434	8.563551104
2435	8.56346785
2436	8.563389402
2437	8.563304071
2438	8.563191706
2439	8.563122484
2440	8.563018738
2441	8.562929224
2442	8.562855702
2443	8.562769457
2444	8.562663921
2445	8.562575845
2446	8.562508055
2447	8.562417529
2448	8.56231062
2449	8.562221721
2450	8.562137363
2451	8.562049077
2452	8.561952195
2453	8.561840825
2454	8.56174524
2455	8.561643005
2456	8.561571932
2457	8.561472767
2458	8.561386379
2459	8.561291281
2460	8.561172052
2461	8.561110947
2462	8.561011239
2463	8.560883278
2464	8.560765301
2465	8.560702198
2466	8.56059129
2467	8.560533254
2468	8.560421657
2469	8.560330386
2470	8.560239694
2471	8.560161048
2472	8.560071966
2473	8.559984336
2474	8.559905576
2475	8.559786137
2476	8.559699067
2477	8.559615353
2478	8.559549828
2479	8.559438313
2480	8.559352254
2481	8.559302243
2482	8.559202437
2483	8.55909963
2484	8.558980548
2485	8.558891545
2486	8.558815261
2487	8.558744739
2488	8.558640693
2489	8.558552688
2490	8.558454091
2491	8.558353914
2492	8.55827764
2493	8.558187293
2494	8.558126437
2495	8.558042246
2496	8.55795841
2497	8.55783642
2498	8.557754888
2499	8.557667718
2500	8.557556505
2501	8.557445431
2502	8.557367868
2503	8.557256432
2504	8.557190585
2505	8.557109985
2506	8.557020234
2507	8.556960182
2508	8.556884099
2509	8.55682324
2510	8.556753513
2511	8.556663789
2512	8.556582781
2513	8.556505058
2514	8.55638113
2515	8.556311019
2516	8.556211715
2517	8.556122188
2518	8.556035619
2519	8.555932972
2520	8.555831873
2521	8.555730972
2522	8.555643386
2523	8.555540153
2524	8.555436674
2525	8.555337442
2526	8.555190531
2527	8.555103164
2528	8.555000704
2529	8.554920306
2530	8.554831767
2531	8.554708731
2532	8.554628999
2533	8.554528551
2534	8.554407985
2535	8.55430561
2536	8.554198223
2537	8.554118761
2538	8.554053164
2539	8.553969147
2540	8.553892068
2541	8.553802554
2542	8.553682334
2543	8.553607636
2544	8.553524953
2545	8.553408816
2546	8.553316562
2547	8.553231498
2548	8.553163289
2549	8.553080448
2550	8.552995524
2551	8.552878519
2552	8.552770639
2553	8.552694202
2554	8.552650601
2555	8.55255711
2556	8.552459969
2557	8.552352677
2558	8.552249325
2559	8.552132107
2560	8.552052549
2561	8.551941175
2562	8.551854674
2563	8.551758495
2564	8.551671794
2565	8.551578557
2566	8.551511521
2567	8.551446681
2568	8.551379223
2569	8.551267541
2570	8.551202566
2571	8.551105923
2572	8.551016037
2573	8.550908726
2574	8.550843125
2575	8.550757531
2576	8.550673392
2577	8.550588859
2578	8.550491466
2579	8.55041408
2580	8.55036058
2581	8.550271217
2582	8.550169886
2583	8.550084973
2584	8.54993121
2585	8.54984231
2586	8.549744245
2587	8.549659102
2588	8.549578035
2589	8.549470903
2590	8.549394049
2591	8.549307633
2592	8.549178335
2593	8.549110174
2594	8.549011901
2595	8.548919636
2596	8.548837926
2597	8.54874566
2598	8.548664082
2599	8.548571117
2600	8.548491928
2601	8.548407418
2602	8.548313151
2603	8.548196186
2604	8.54809487
2605	8.547999081
2606	8.547932296
2607	8.547846652
2608	8.547763718
2609	8.54766626
2610	8.547596942
2611	8.547502668
2612	8.547428088
2613	8.547352934
2614	8.547231845
2615	8.547142925
2616	8.547037857
2617	8.546934488
2618	8.54683965
2619	8.546725181
2620	8.546638095
2621	8.546548242
2622	8.546434435
2623	8.546323628
2624	8.546247203
2625	8.546155825
2626	8.546076232
2627	8.545998199
2628	8.545933012
2629	8.545846676
2630	8.545771065
2631	8.545705467
2632	8.545604779
2633	8.545524126
2634	8.54544353
2635	8.545380897
2636	8.545290043
2637	8.54520204
2638	8.545110831
2639	8.544987523
2640	8.544883329
2641	8.544818259
2642	8.544746354
2643	8.544647382
2644	8.544572377
2645	8.54447037
2646	8.544369004
2647	8.544264556
2648	8.544136428
2649	8.54403933
2650	8.543927751
2651	8.543835582
2652	8.54372563
2653	8.543607538
2654	8.543537349
2655	8.543425822
2656	8.543327612
2657	8.543249887
2658	8.54314612
2659	8.543032266
2660	8.542946402
2661	8.542845924
2662	8.542739225
2663	8.542642203
2664	8.542561018
2665	8.542462909
2666	8.542323915
2667	8.542230391
2668	8.542138219
2669	8.542031969
2670	8.5419075
2671	8.541818951
2672	8.54172597
2673	8.541635515
2674	8.541562904
2675	8.541472724
2676	8.541384223
2677	8.541278269
2678	8.54118369
2679	8.541072689
2680	8.540968228
2681	8.540878335
2682	8.54078589
2683	8.540690323
2684	8.540583046
2685	8.540503509
2686	8.540412687
2687	8.54032163
2688	8.540244405
2689	8.540137034
2690	8.540026519
2691	8.53993207
2692	8.539844505
2693	8.539727699
2694	8.539647816
2695	8.53955282
2696	8.539464183
2697	8.539334436
2698	8.539259777
2699	8.539177239
2700	8.539071189
2701	8.538948348
2702	8.538878639
2703	8.538768981
2704	8.538671944
2705	8.538572818
2706	8.538450129
2707	8.538378039
2708	8.538278661
2709	8.538199808
2710	8.538115478
2711	8.5380463
2712	8.537977926
2713	8.537920794
2714	8.537840671
2715	8.537737218
2716	8.53767092
2717	8.537580553
2718	8.53751578
2719	8.537426535
2720	8.537312189
2721	8.537212227
2722	8.53713532
2723	8.537031693
2724	8.536929594
2725	8.536846143
2726	8.536772402
2727	8.536682762
2728	8.536607685
2729	8.536508378
2730	8.536418392
2731	8.536332634
2732	8.536263657
2733	8.536169981
2734	8.536059095
2735	8.535972974
2736	8.535819578
2737	8.535725396
2738	8.535645637
2739	8.535567937
2740	8.535454204
2741	8.535362758
2742	8.535251722
2743	8.535169324
2744	8.535086396
2745	8.534971768
2746	8.534860298
2747	8.53474655
2748	8.534664878
2749	8.534611179
2750	8.534532649
2751	8.534436072
2752	8.534361918
2753	8.534266788
2754	8.534164524
2755	8.534048279
2756	8.53396978
2757	8.533892643
2758	8.533820018
2759	8.533721135
2760	8.533645962
2761	8.533570349
2762	8.533449384
2763	8.533352369
2764	8.533216044
2765	8.533151419
2766	8.533030045
2767	8.532953569
2768	8.532885857
2769	8.532792902
2770	8.532705878
2771	8.532599525
2772	8.532509812
2773	8.53242806
2774	8.532336155
2775	8.532246437
2776	8.532160967
2777	8.532084121
2778	8.531974195
2779	8.531889245
2780	8.531815354
2781	8.5317488
2782	8.531661473
2783	8.531547229
2784	8.531451623
2785	8.531340071
2786	8.531243924
2787	8.531154179
2788	8.531041303
2789	8.530963879
2790	8.530883645
2791	8.530777474
2792	8.530703248
2793	8.530607764
2794	8.530550018
2795	8.530462377
2796	8.53036071
2797	8.530271974
2798	8.530211013
2799	8.530105267
2800	8.530026867
2801	8.529937258
2802	8.529837442
2803	8.529754973
2804	8.529653251
2805	8.529574789
2806	8.529460667
2807	8.52936951
2808	8.529295447
2809	8.529196925
2810	8.529127422
2811	8.529044917
2812	8.528920189
2813	8.52883729
2814	8.528769943
2815	8.528648091
2816	8.528574753
2817	8.528479196
2818	8.528384427
2819	8.528306571
2820	8.528188612
2821	8.528070701
2822	8.527969235
2823	8.527893791
2824	8.527792026
2825	8.527712456
2826	8.527647499
2827	8.527547467
2828	8.527457501
2829	8.527368414
2830	8.527297902
2831	8.527228921
2832	8.527138282
2833	8.527040688
2834	8.527001915
2835	8.526903273
2836	8.526794993
2837	8.526690453
2838	8.526605957
2839	8.526502534
2840	8.526443191
2841	8.526362732
2842	8.526270532
2843	8.526169108
2844	8.526069129
2845	8.525978657
2846	8.52588286
2847	8.525800459
2848	8.525649988
2849	8.525574861
2850	8.525465495
2851	8.525371394
2852	8.525288318
2853	8.52520591
2854	8.525118535
2855	8.525018591
2856	8.524956786
2857	8.524865528
2858	8.524762644
2859	8.524648845
2860	8.524577647
2861	8.524458007
2862	8.524395576
2863	8.524323897
2864	8.524220004
2865	8.524112939
2866	8.524012258
2867	8.523923637
2868	8.523837238
2869	8.523750948
2870	8.523666584
2871	8.523599173
2872	8.523511912
2873	8.523438174
2874	8.523357622
2875	8.523272163
2876	8.52318345
2877	8.523135879
2878	8.523023506
2879	8.522924816
2880	8.522825425
2881	8.522741349
2882	8.522659097
2883	8.522585538
2884	8.522507385
2885	8.522387877
2886	8.522268154
2887	8.522161632
2888	8.52207565
2889	8.521972083
2890	8.521884413
2891	8.521796881
2892	8.521680906
2893	8.521602284
2894	8.52150649
2895	8.521413206
2896	8.521315086
2897	8.521226184
2898	8.521125255
2899	8.52102583
2900	8.520946328
2901	8.52087506
2902	8.520802985
2903	8.520704288
2904	8.520625203
2905	8.520555271
2906	8.52043822
2907	8.520387537
2908	8.52030162
2909	8.520220529
2910	8.52013171
2911	8.520015334
2912	8.519931882
2913	8.519845581
2914	8.5197328
2915	8.519643808
2916	8.51952847
2917	8.519441463
2918	8.51936276
2919	8.519265529
2920	8.519197681
2921	8.519112357
2922	8.519022369
2923	8.518946564
2924	8.518860224
2925	8.518747407
2926	8.518655029
2927	8.518588089
2928	8.518466188
2929	8.518390677
2930	8.518315285
2931	8.518235026
2932	8.518139281
2933	8.518035358
2934	8.517945592
2935	8.517847699
2936	8.517757775
2937	8.517679323
2938	8.51761196
2939	8.517505546
2940	8.517431071
2941	8.517333463
2942	8.517257329
2943	8.517157968
2944	8.517066867
2945	8.516985096
2946	8.516881644
2947	8.516796897
2948	8.51671527
2949	8.516632272
2950	8.516570161
2951	8.516512701
2952	8.516406867
2953	8.516344697
2954	8.516254751
2955	8.516166903
2956	8.51605407
2957	8.515961626
2958	8.515857072
2959	8.515786986
2960	8.515723445
2961	8.515640863
2962	8.515512736
2963	8.515407974
2964	8.51532338
2965	8.515248543
2966	8.515159698
2967	8.515066604
2968	8.514976946
2969	8.51489705
2970	8.514823713
2971	8.514732564
2972	8.514644865
2973	8.514573876
2974	8.514462506
2975	8.514347082
2976	8.514257524
2977	8.514188429
2978	8.51409442
2979	8.514003916
2980	8.513917419
2981	8.513845304
2982	8.513735978
2983	8.513636204
2984	8.513556948
2985	8.513470397
2986	8.51339787
2987	8.513281017
2988	8.513189743
2989	8.513097698
2990	8.513017905
2991	8.512930344
2992	8.512864778
2993	8.51282097
2994	8.512745925
2995	8.51265903
2996	8.512584008
2997	8.512504448
2998	8.512425983
2999	8.51232168
3000	8.512223175
3001	8.512144277
3002	8.512034557
3003	8.511948427
3004	8.511881928
3005	8.511760702
3006	8.511641683
3007	8.511561047
3008	8.511485618
3009	8.511403286
3010	8.51128163
3011	8.511186342
3012	8.511107878
3013	8.511026893
3014	8.510918329
3015	8.510847341
3016	8.510765908
3017	8.510673254
3018	8.510593965
3019	8.510495583
3020	8.510403344
3021	8.510338123
3022	8.510259057
3023	8.510190698
3024	8.51011916
3025	8.510048853
3026	8.509979933
3027	8.509895167
3028	8.50983913
3029	8.509738294
3030	8.509629517
3031	8.509525115
3032	8.509443749
3033	8.509350295
3034	8.509243614
3035	8.509186183
3036	8.50912578
3037	8.509043775
3038	8.50897028
3039	8.508871728
3040	8.508771268
3041	8.508692646
3042	8.508586018
3043	8.508481162
3044	8.508365236
3045	8.508272676
3046	8.508200112
3047	8.508107012
3048	8.50802271
3049	8.507920111
3050	8.507838331
3051	8.507759797
3052	8.507642462
3053	8.507552168
3054	8.5074516
3055	8.507374722
3056	8.507271865
3057	8.507175602
3058	8.507086196
3059	8.507009207
3060	8.506939895
3061	8.506891498
3062	8.506796867
3063	8.506716287
3064	8.50661924
3065	8.506508082
3066	8.506392056
3067	8.506290384
3068	8.506180632
3069	8.506105642
3070	8.506013189
3071	8.505920023
3072	8.505845547
3073	8.505762958
3074	8.505695321
3075	8.505613015
3076	8.505538194
3077	8.50545708
3078	8.50535188
3079	8.505272997
3080	8.505187822
3081	8.505101384
3082	8.505008451
3083	8.504901555
3084	8.5047962
3085	8.504732473
3086	8.504630547
3087	8.504553613
3088	8.504464216
3089	8.504390719
3090	8.504304988
3091	8.504227615
3092	8.504107686
3093	8.504010856
3094	8.50394301
3095	8.503868994
3096	8.50378707
3097	8.503691326
3098	8.503598765
3099	8.503499679
3100	8.503438547
3101	8.503350891
3102	8.503273227
3103	8.503178899
3104	8.503091949
3105	8.502995955
3106	8.502911405
3107	8.502845054
3108	8.502762348
3109	8.502670863
3110	8.502559289
3111	8.50246409
3112	8.502352266
3113	8.502270305
3114	8.50217619
3115	8.502094056
3116	8.502035845
3117	8.501940391
3118	8.501873689
3119	8.501812461
3120	8.501706623
3121	8.501603109
3122	8.501526081
3123	8.501430625
3124	8.501364205
3125	8.501268537
3126	8.501201062
3127	8.501117751
3128	8.501026075
3129	8.500925063
3130	8.500863764
3131	8.500779829
3132	8.500656467
3133	8.500581376
3134	8.500488932
3135	8.500430333
3136	8.500348341
3137	8.500271938
3138	8.500175263
3139	8.500100242
3140	8.50001972
3141	8.499917664
3142	8.499832973
3143	8.499753194
3144	8.499670264
3145	8.49959897
3146	8.499511956
3147	8.499412289
3148	8.499300298
3149	8.499227324
3150	8.499168664
3151	8.49908744
3152	8.498983506
3153	8.498913751
3154	8.498845215
3155	8.4987605
3156	8.49868786
3157	8.498618398
3158	8.498544305
3159	8.498460444
3160	8.498374357
3161	8.498286243
3162	8.498187989
3163	8.498118417
3164	8.498053621
3165	8.497976882
3166	8.497894925
3167	8.497815432
3168	8.497707618
3169	8.497624208
3170	8.497539317
3171	8.497444923
3172	8.497352281
3173	8.497264839
3174	8.497188833
3175	8.497059664
3176	8.496957091
3177	8.496864458
3178	8.496756916
3179	8.49668345
3180	8.496561738
3181	8.496477492
3182	8.496405578
3183	8.496328119
3184	8.49624716
3185	8.496160823
3186	8.496071256
3187	8.495995486
3188	8.495914922
3189	8.49581706
3190	8.495739939
3191	8.495653875
3192	8.495552975
3193	8.495456386
3194	8.49537834
3195	8.495258969
3196	8.495172333
3197	8.495078335
3198	8.494971639
3199	8.494904048
3200	8.494816623
3201	8.494725635
3202	8.494620822
3203	8.494548967
3204	8.494469243
3205	8.494369334
3206	8.494298233
3207	8.494235392
3208	8.494142254
3209	8.494045398
3210	8.493949575
3211	8.493883874
3212	8.493796541
3213	8.493727686
3214	8.493630288
3215	8.493552496
3216	8.493481703
3217	8.493388265
3218	8.493270978
